trip_id,vehicle_id,driver_id,distance_km,fuel_liters,trip_date
T003810,V002,D14,980.194291519615,78.9387222106707,2025-07-31
T003811,V029,D11,1056.365297613467,44.99027110956709,2025-02-04
T003812,V025,D22,220.2903564741415,85.60706839238051,2025-04-09
T003813,V045,D28,76.969986635292,164.16814461361102,2025-12-20
T003814,V044,D09,823.048766513791,41.13254739198173,2025-08-27
T003815,V040,D03,218.96810828927372,70.68945382304729,2025-04-21
T003816,V050,D02,580.7479835044475,48.478082636512326,2025-01-06
T003817,V016,D27,143.37560227427699,175.36420782338774,2025-05-28
T003818,V010,D02,234.55955539657128,162.42134200794177,2025-06-06
T003819,V024,D10,748.866652709048,67.97515334877971,2026-01-30
T003820,V002,D22,536.1607742475074,210.22492372561533,2025-06-16
T003821,V017,D17,756.3100722385828,312.65466379264717,2025-03-04
T003822,V018,D16,634.9424711130505,114.19296882395543,2025-06-11
T003823,V030,D01,14.359157233129412,307.2246570048342,2025-08-06
T003824,V021,D21,677.2838147674006,9999.0,2025-03-19
T003825,V028,D18,418.4355007207841,63.5695385201262,2025-06-03
T003826,V024,D23,274.83985394384916,5.146379816208969,2026-01-13
T003827,V029,D03,1165.8962734803217,34.33123762536745,2025-07-10
T003828,V013,D15,281.02427011311767,283.55241580411956,2025-05-17
T003829,V024,D23,231.90207440485398,178.46351895668803,2025-05-22
T003830,V049,D28,39.3918611354805,315.3854957033015,2025-12-14
T003831,V005,D29,473.73388935451425,254.0581009057898,2025-09-28
T003832,V012,D03,481.4060850222427,277.64052998802646,2025-10-05
T003833,V040,D30,877.701243229391,311.7776917414693,2025-09-20
T003834,V003,D12,1178.2856088880155,30.828702192068246,2025-12-14
T003835,V044,D02,671.3898962331755,276.340884083401,2026-02-13
T003836,V048,D28,915.2716676570697,26.45069872856698,2025-10-06
T003837,V037,D01,72.63350038412612,220.19234995793585,2026-01-10
T003838,V019,D13,489.5871657755457,205.383060360651,2025-10-24
T003839,V038,D19,143.60373187402558,281.83792658753845,2025-02-15
T003840,V034,D12,977.55782750167,295.43697228593845,2026-02-14
T003841,V026,D11,765.3416544067104,156.2782563336939,01/01/2026
T003842,V026,D03,41.243813307201975,342.8982748348385,2025-09-05
T003843,V022,D30,235.6543603111931,269.4411718751866,2025-12-19
T003844,V037,D14,728.9662485177087,54.18166050902099,2025-01-31
T003845,V046,D07,445.42012440324777,259.0184975167904,2026-02-20
T003846,V002,D21,1129.4960237773964,61.09800049209658,2025-04-11
T003847,V018,D17,1068.6343073390574,165.66974994537472,2025-02-08
T003848,V012,D09,158.27662423699104,36.06824871923944,2025-09-26
T003849,V003,D22,731.382192317493,67.43252671690406,2025-01-30
T003850,V033,D10,754.3904052039793,303.4876432141161,2025-07-19
T003851,V011,D18,1102.3209898743037,246.08190766918474,2025-10-02
T003852,V033,D28,817.7161052469195,257.782294960909,2026-01-20
T003853,V016,D04,74.06892640354147,185.92833317645685,2025-08-16
T003854,V007,D23,877.5442284460246,279.7848010925487,2025-10-20
T003855,V003,D04,1126.6337655716673,271.1110962924026,2026-01-09
T003856,V039,D21,35.61567855179628,121.17015901810012,2025-11-05
T003857,V030,D25,455.05344112547505,165.3908511082144,2025-03-18
T003858,V007,D10,480.7223598591386,150.75484017099967,2026-01-31
T003859,V013,D23,1120.3034260900597,303.3535326302178,2026-01-31
T003860,V029,D29,221.0313497667701,201.96125446845173,2025-12-15
T003861,V050,D28,1016.3067944375489,136.06763315224376,2025-10-25
T003862,V048,D07,598.9268151593077,302.4861216955524,2025-12-06
T003863,V048,D28,598.4921361057638,330.07855622636305,2025-10-30
T003864,V036,D08,705.8635076911625,160.59882820125569,2025-06-09
T003865,V002,D29,915.8003064434739,56.78515210930041,2025-10-02
T003866,V023,D26,603.5740472699829,273.3345973984906,2025-03-01
T003867,V040,D16,330.2560875867981,184.16821651658157,2025-05-02
T003868,V036,D20,1032.4134974852452,62.68761760671219,2025-04-25
T003869,V006,D14,118.62633596545572,264.78027991520156,2025-11-12
T003870,V020,D11,306.487750417131,109.23764316802533,2025-11-26
T003871,V011,D26,834.6237779699924,118.99263867589424,2025-05-14
T003872,V033,D27,305.5990784862748,241.8566459364454,2026-01-23
T003873,V017,D08,1015.303974793783,45.566751420903444,2025-07-02
T003874,V013,D13,542.8479626471324,322.1362812867558,2025-10-16
T003875,V029,D15,714.5625845375297,273.62995266750573,2026-01-09
T003876,V026,D28,661.2353648287285,182.66055024509083,2025-08-16
T003877,V027,D23,1103.847223714697,118.34633863882881,2025-10-09
T003878,V028,D10,821.4433116412513,191.2822830283154,2025-07-20
T003879,V003,D24,791.1134875089193,65.75107210442772,2025-07-06
T003880,V042,D05,933.7393641331413,194.21057265480815,2025-05-14
T003881,V032,D20,188.92177353738637,31.10988612878893,2025-06-06
T003882,V002,D30,492.06956299368505,28.93614309940626,2025-07-31
T003883,V047,D15,29.50315565371104,293.1348157669278,2025-04-15
T003884,V036,D11,632.7932226715781,112.63079492359067,2025-07-22
T003885,V015,D27,762.1485181402011,76.1757241213839,2026-02-16
T003886,V038,D07,487.6901749547775,218.98811931984474,2025-06-29
T003887,V048,D06,889.0765414635116,22.166906726211796,2025-10-18
T003888,V040,D26,1013.5758374171668,333.9186952315264,2025-04-01
T003889,V006,D01,228.50605280707788,113.80465649956255,2025-11-10
T003890,V025,D13,223.5726649150917,206.50819247626225,2025-01-31
T003891,V030,D11,386.97309341938217,20.55299684567853,2025-07-29
T003892,V011,D11,1190.4914224131585,233.25820999931895,2025-03-04
T003893,V025,D24,116.10309234731648,331.1253631341304,2025-08-11
T003894,V043,D09,673.0550579329515,150.26981011060994,2025-06-03
T003895,V029,D30,961.0925631672516,31.849581733480246,2026-01-30
T003896,V050,D19,530.1603124796543,102.64216704642168,2025-09-16
T003897,V006,D18,465.76557396836586,214.33643559766975,2025-08-16
T003898,V021,D21,1183.4173216221163,330.7044908468999,2025-09-01
T003899,V047,D13,825.1624449858681,190.3096382246028,2025-08-17
T003900,V042,D14,400.03907829246333,214.61486421892852,2025-03-18
T003901,V016,D30,70.14908333848105,247.0620481791044,2025-02-23
T003902,V048,D25,918.6017006394926,169.24724335016697,2025-08-31
T003903,V009,D23,158.38651019828978,302.69095330651,2025-06-07
T003904,V028,D19,1154.1783386514755,9.146886994608334,2025-05-24
T003905,V047,D25,349.46297437573884,331.63908063382746,2025-09-26
T003906,V032,D11,945.4610335624636,222.98721572580092,2025-04-26
T003907,V023,D10,790.6279243790387,265.27374028451504,2025-03-08
T003908,V032,D02,789.8663218196754,178.24579105202318,2025-02-24
T003909,V045,D22,962.5032747807826,20.27715644578459,2026-02-18
T003910,V029,D26,784.6770325107216,43.735447482609196,2025-06-07
T003911,V009,D17,240.70174785476112,197.3873624419007,2026-01-22
T003912,V028,D28,55.728164434321336,260.03255282627754,2025-11-08
T003913,V033,D23,690.7515798140314,138.84981162783623,2025-01-28
T003914,V046,D06,960.9210845017523,316.80512433002355,2025-07-03
T003915,V017,D12,1183.6024250655755,208.82633563704772,2025-05-18
T003916,V045,D07,686.1227551577093,312.64080217252024,2025-12-15
T003917,V009,D17,13.537922045420718,133.05567276931706,2025-05-05
T003918,V027,D26,637.9820665348532,15.487162568378142,2025-09-02
T003919,V048,D21,611.909609987307,274.24071605464826,2026-02-15
T003920,V004,D11,71.33553673025469,336.8844907936305,2025-12-02
T003921,V008,D14,730.4691460941261,119.58671758185095,2025-04-18
T003922,V028,D18,1142.1640691446207,184.2438202814922,2025-01-06
T003923,V008,D23,418.5645420888292,161.7166636093324,2025-12-30
T003924,V042,D23,114.0556672626225,278.58078495172657,2025-09-01
T003925,V048,D18,1021.283437199925,85.22805356865851,2025-05-14
T003926,V008,D01,1033.4555648420333,147.12719745306433,2025-09-04
T003927,V037,D01,1164.9998440990323,304.76630753458636,2025-08-11
T003928,V020,D15,377.4711385779676,18.74101672933864,2025-02-07
T003929,V042,D10,559.9163703043571,175.23101156842915,01/01/2026
T003930,V028,D17,741.1847982175096,133.35687747168694,2025-03-27
T003931,V033,D03,126.10512850307495,332.72633438089827,2025-07-15
T003932,V037,D28,807.5861637649957,38.90738890173984,2025-06-17
T003933,V023,D15,429.4536453552062,99.28348571106518,2025-03-18
T003934,V031,D23,850.4832116059165,119.72592199815917,2025-02-14
T003935,V031,D02,1064.7518271453162,130.32872458731794,2025-04-05
T003936,V008,D14,167.0098904413651,288.7241987272539,2025-04-26
T003937,V021,D28,774.5431321241891,232.6470931689742,2025-04-19
T003938,V013,D23,1123.8652236256262,59.064890009023834,2025-08-13
T003939,V033,D24,445.35742612839647,273.0329089881789,2025-08-12
T003940,V039,D19,1050.7535322194174,132.71273507929874,2025-09-05
T003941,V037,D02,733.1002999904922,341.8999283659132,2025-09-29
T003942,V042,D03,962.4687772959769,302.63168910635625,2025-08-09
T003943,V023,D20,551.9631251414728,106.22899482203005,2025-07-05
T003944,V034,D25,646.5448839214864,10.599497125150815,2025-10-06
T003945,V019,D26,889.6783964419196,28.202186524361007,2026-01-29
T003946,V042,D01,538.2994253585061,149.39969106151625,2025-09-20
T003947,V017,D24,394.6141256578302,334.2035729463376,2025-07-30
T003948,V021,D05,390.7212905298205,46.761279411088445,2025-05-24
T003949,V029,D02,612.457536103634,79.24826642801905,2025-01-03
T003950,V012,D24,377.759005678593,36.5711960879876,2026-02-10
T003951,V031,D27,113.56485213119025,318.70576584134477,2025-05-05
T003952,V038,D14,710.7460759986714,132.69742381032268,2025-05-11
T003953,V018,D24,583.8855562994227,267.0497514790479,2026-01-05
T003954,V015,D20,698.7817110951638,70.40042426567508,2025-03-22
T003955,V001,D19,784.0436894540555,76.99086355332616,2025-03-15
T003956,V029,D09,56.19438222878269,283.0428394093098,2025-12-23
T003957,V004,D25,458.56149815290496,90.69508722364313,01/01/2026
T003958,V050,D08,222.32939992768627,116.68651664046848,2025-01-21
T003959,V035,D28,674.3268149513731,259.58789721207984,2026-02-02
T003960,V035,D18,784.2237060366915,38.11816133079261,2025-07-27
T003961,V004,D29,655.9797093297091,8.334971917013704,2025-08-10
T003962,V006,D14,608.0354008483504,341.1564505613719,2025-01-03
T003963,V035,D26,841.502408601615,140.25741365604486,2025-08-22
T003964,V028,D01,279.59729060957096,68.39676250660087,2026-02-07
T003965,V022,D11,321.15508688093365,87.17345164876006,2025-02-07
T003966,V033,D09,767.504688362988,76.5111379206746,2025-12-10
T003967,V008,D06,567.9170567761151,103.7088700576716,2025-06-25
T003968,V007,D23,296.5756312091171,93.42083253402699,2026-01-22
T003969,V028,D27,916.2082156588435,244.5231691908037,2025-09-03
T003970,V036,D17,766.9225293157008,177.9359641405483,2025-05-29
T003971,V035,D14,771.2844408039148,130.4808445306632,2025-04-04
T003972,V007,D17,1092.861521324142,288.73279949114,2025-12-10
T003973,V047,D29,899.5606241799577,64.3342273596719,2026-01-22
T003974,V013,D12,945.7092441814813,199.32149798749813,2025-11-26
T003975,V018,D14,837.4686832227864,39.128220017675204,2025-02-02
T003976,V004,D05,984.5829211230142,57.4116758093664,2025-10-28
T003977,V033,D21,867.9231426238113,23.199336920438473,2025-03-12
T003978,V001,D16,596.2431016608666,271.1863842047038,2025-04-22
T003979,V050,D20,1192.0717671970162,231.92158384376222,2025-01-01
T003980,V023,D24,1157.4836141970648,296.0822806269805,2025-12-18
T003981,V013,D22,1067.125218233343,17.84284745310317,2025-03-19
T003982,V035,D24,711.4006542006284,285.59439441625705,2025-08-20
T003983,V030,D19,963.647321692899,173.8188369868963,2025-10-17
T003984,V011,D06,260.90008646869387,201.86302597314688,2025-04-12
T003985,V029,D16,52.42017215519847,249.8992483447978,2025-03-02
T003986,V012,D01,366.1803299477568,33.21214851643388,2025-01-16
T003987,V043,D20,513.4917997529368,168.84860386966,2025-06-05
T003988,V008,D02,111.2505801405284,344.0038727150003,2025-03-20
T003989,V027,D08,1159.9561064091251,336.4390414843109,2025-11-28
T003990,V010,D05,647.8668719275051,171.07056111493742,2025-09-03
T003991,V004,D06,13.323569634625738,138.3039667710739,2025-07-17
T003992,V039,D23,1072.6206197370664,41.67323738241683,2025-11-02
T003993,V019,D27,686.1268718847779,302.9193292527643,2025-05-01
T003994,V002,D01,828.562828563649,124.44255222934254,2025-03-13
T003995,V015,D23,423.1123179608645,187.90602271890558,2025-09-01
T003996,V013,D30,999.7616841700209,31.690051112346598,2026-02-12
T003997,V008,D27,1050.4980070699958,292.33652436536295,2026-01-22
T003998,V043,D28,405.4949457230459,100.28619558820397,2025-02-19
T003999,V033,D19,987.74771736634,201.88317055094342,2025-01-10
T004000,V014,D02,900.4277492386839,261.34969793140806,2025-10-28
T004001,V002,D02,911.6431856602029,94.19523831813054,2025-03-19
T004002,V041,D15,142.06944227080518,210.0419588748677,2025-09-04
T004003,V017,D27,336.65081581857896,136.26283248404508,2025-04-11
T004004,V015,D15,478.28337135358066,113.10537042098926,2026-01-02
T004005,V011,D11,,297.8613774531764,2025-05-19
T004006,V013,D25,1176.3891202893924,199.8633405865667,2025-07-16
T004007,V019,D10,819.2957843841099,274.94037747760797,2025-12-13
T004008,V043,D20,825.5870482225963,201.84327034453335,2025-02-19
T004009,V016,D28,323.2509065226899,328.75704848759324,2025-07-09
T004010,V020,D02,178.63793637346134,273.465244145293,2025-05-28
T004011,V001,D24,458.38012701999867,288.8954552636875,2025-07-02
T004012,V048,D24,748.4038142274751,182.41468177897733,2025-05-09
T004013,V012,D07,949.5049450673232,307.2849288767633,2025-06-08
T004014,V021,D08,532.2096976679687,128.081797777301,2025-01-22
T004015,V040,D29,463.7844389285505,182.6256309168855,2025-02-09
T004016,V006,D12,814.1453182653254,22.696068430916153,2025-10-05
T004017,V047,D02,817.4115291713439,182.7449453367259,2025-05-09
T004018,V031,D08,996.4808094519717,240.30468265270167,2026-02-11
T004019,V037,D24,109.24609366275679,97.12114016178704,2026-01-10
T004020,V021,D12,318.69100244225876,88.26297371334226,2025-11-03
T004021,V010,D17,1088.39334330443,11.265644051919306,2025-05-13
T004022,V014,D05,1032.7910245802605,285.2947077956457,2025-02-15
T004023,V044,D28,764.4313901241571,313.92412556754385,2025-07-01
T004024,V015,D11,774.3696527798165,304.4064423836971,2025-06-22
T004025,V038,D01,121.09291581261473,129.846313360551,2025-10-24
T004026,V042,D28,831.1253687584559,5.198044687811199,2026-01-22
T004027,V046,D09,19.70679499294549,149.70843898867585,2025-06-05
T004028,V039,D08,957.3314893582137,217.15837421449285,2025-04-27
T004029,V003,D20,935.4424800590798,105.88747109039598,2025-05-06
T004030,V008,D07,1058.4971507376392,96.33921806875941,2025-12-21
T004031,V040,D13,1017.3279392562814,203.780407936609,2025-12-06
T004032,V013,D21,108.28931723846041,222.6506245926859,2026-02-04
T004033,V025,D12,572.0996206222039,131.73182341885865,2025-01-17
T004034,V004,D23,36.11968048938047,18.837793646471468,2025-03-02
T004035,V010,D05,290.3014822427589,281.68954724306417,2025-01-25
T004036,V031,D20,527.8673212738108,223.32620764140228,2025-12-15
T004037,V030,D06,1044.146752352566,259.6722285417901,2025-05-27
T004038,V019,D12,1082.5628316246125,167.06322589112125,2025-12-30
T004039,V035,D08,208.58401759668493,204.33578590219048,2025-06-18
T004040,V012,D07,1142.2595833464936,226.4173862937423,2025-03-14
T004041,V008,D12,1051.4679408993268,43.55144750805902,2025-05-11
T004042,V008,D10,700.076436368811,278.7558410276214,2025-09-12
T004043,V035,D13,469.5476401878842,241.10077509956054,01/01/2026
T004044,V021,D19,609.9673207193264,59.59845900204612,2025-05-31
T004045,V029,D13,624.4961552295605,66.07165790410394,2025-10-31
T004046,V003,D08,1168.20282464193,280.9807682669963,2026-01-12
T004047,V007,D04,14.706110467277538,330.59789735403166,2025-04-16
T004048,V030,D22,196.35017738191732,57.8319643227463,2025-11-22
T004049,V018,D21,479.77061533514757,178.63592123622027,2025-11-18
T004050,V034,D12,652.7692018502304,240.9939486066546,2025-07-07
T004051,V034,D12,281.28264054347613,106.66078722614559,2025-05-13
T004052,V046,D29,338.2069884250186,112.897041176608,2025-12-07
T004053,V044,D18,643.0222791807765,61.517153399016365,2025-08-21
T004054,V031,D01,1183.9006258022914,301.9489721175696,2025-07-21
T004055,V018,D26,565.94407270991,250.08904482951078,2025-08-30
T004056,V004,D26,628.3224145014646,217.88756238988682,2025-02-18
T004057,V025,D29,669.4425585531515,246.8740383942918,2025-02-07
T004058,V022,D11,69.53965797996617,122.55019002864158,2025-12-03
T004059,V048,D17,995.0958200280546,270.97018788370264,2025-10-01
T004060,V003,D17,727.7177327657946,244.12131099748655,2025-03-04
T004061,V026,D01,439.37676064665663,290.6972632212951,2025-09-01
T004062,V043,D08,484.2394566711609,111.78460371317246,2025-10-17
T004063,V045,D27,446.33156052852644,147.87371839307207,2025-10-04
T004064,V020,D02,471.9185884880348,35.10237708509878,2025-03-31
T004065,V037,D30,638.1258701338347,126.57079819091634,2025-01-14
T004066,V027,D26,485.5374732465423,78.50705219756595,2025-08-17
T004067,V001,D28,742.629813185997,292.49028896441246,2025-06-07
T004068,V015,D03,260.16838934326563,40.84250999297705,2025-06-17
T004069,V009,D04,816.1947176149847,82.43978025083152,2026-02-07
T004070,V006,D19,269.66904610211054,99.05975374482708,2025-12-21
T004071,V047,D04,647.8286699603416,137.82307211736116,2026-02-18
T004072,V014,D07,980.5534127062027,323.44136252766197,2026-01-15
T004073,V044,D17,878.0463195667475,124.97227767700534,2026-02-07
T004074,V016,D24,644.2949381310317,186.67277322685842,2026-01-22
T004075,V045,D01,1104.6675629687504,196.4364463235244,2025-09-23
T004076,V027,D22,664.2483475908142,322.21100270101323,2026-01-07
T004077,V010,D05,519.0593556298817,283.59605822034797,2025-11-16
T004078,V035,D17,928.228307477427,193.60568721729578,2025-07-21
T004079,V049,D20,1013.895513856722,244.09112556610972,2025-06-12
T004080,V037,D14,122.77853943667624,292.6677695895216,2025-08-09
T004081,V013,D08,887.6919579189561,287.2831020869189,2025-10-27
T004082,V037,D25,577.4978588429559,89.70410704390692,2025-03-05
T004083,V004,D17,1191.065124883962,111.56366461223502,2025-04-29
T004084,V050,D09,681.5461349985061,330.11056987070174,2026-02-15
T004085,V030,D05,1132.756494773242,21.177378007246713,2025-05-08
T004086,V010,D08,350.50023790865714,349.5228863449844,2025-11-15
T004087,V031,D12,999.2591150582939,49.001378436199,2025-11-20
T004088,V009,D30,466.3427416119786,23.218726882438855,2025-10-27
T004089,V001,D16,755.5795051691288,269.359575472515,2025-04-21
T004090,V007,D12,609.7063213075917,279.4966541308168,2025-10-08
T004091,V006,D09,201.7715946589492,182.07127554315116,2025-12-18
T004092,V021,D26,1018.2959136081871,67.17511540516978,2026-02-20
T004093,V021,D15,975.9604558183686,281.92708946142284,2025-02-16
T004094,V045,D08,936.8167419115453,277.7122725143609,2025-04-20
T004095,V014,D30,568.0793794835338,213.7337974266691,2025-06-30
T004096,V014,D03,320.32972760556436,201.4600708270333,2025-09-30
T004097,V024,D28,733.1374661034674,319.1505937246681,2025-09-06
T004098,V043,D23,22.025015727304197,65.78040688226916,2025-11-07
T004099,V044,D07,887.3934548247771,155.05441870756582,2025-02-22
T004100,V045,D30,1115.2549949508852,214.43455809038232,2025-01-26
T004101,V023,D03,45.19486984560395,24.84470563346526,2025-01-27
T004102,V017,D28,479.58563746959254,203.12375846147418,2025-01-06
T004103,V048,D15,314.9377871323469,228.80164041810224,2025-08-28
T004104,V028,D08,777.6169849310294,42.0474539062385,2025-09-03
T004105,V004,D10,863.8504911291228,282.85427562527485,2025-05-22
T004106,V032,D10,1054.2522624476521,40.429704031420414,2025-03-09
T004107,V015,D09,292.3564695385538,140.02719993030908,2025-08-11
T004108,V034,D24,63.30567023090071,201.20040502491727,2025-01-30
T004109,V011,D05,543.3391584000364,321.3601774413314,2025-10-08
T004110,V004,D30,604.115307620796,157.09881969656777,2025-02-28
T004111,V002,D12,394.6099251438046,306.0055443637818,2025-10-27
T004112,V049,D17,504.1781684010535,196.26771683035054,2025-11-04
T004113,V003,D06,1180.4199577274048,95.78365199195241,2025-12-04
T004114,V020,D27,224.98928945795595,316.7974492371187,2025-08-09
T004115,V045,D19,191.62516279983888,207.54944843810725,2025-06-26
T004116,V015,D01,1117.5058192930007,239.81544920942426,2025-06-25
T004117,V016,D12,583.9019403674905,205.0493269383585,2025-11-14
T004118,V049,D24,148.74096679747754,313.31769417046604,2025-12-03
T004119,V014,D16,124.39049058209982,78.7635098217697,2025-01-12
T004120,V042,D12,680.6183010198658,325.6063273781968,2025-06-25
T004121,V028,D20,1169.2938649406553,84.06866071446352,2025-08-08
T004122,V039,D04,531.3817584553315,326.2178423335306,2026-01-04
T004123,V007,D20,108.45226258153387,262.05941574729,2025-11-13
T004124,V033,D28,484.4866967786123,169.48476558564732,2026-02-15
T004125,V003,D11,11.751788016420875,296.7316009748421,2026-01-24
T004126,V044,D15,856.4356572323622,214.71872975557653,2025-08-16
T004127,V046,D18,355.27163766924116,264.51710701737005,2025-11-25
T004128,V006,D03,824.2124795085109,324.1454504415318,2025-09-09
T004129,V034,D01,1184.241458435782,101.56515508687572,2026-01-09
T004130,V019,D21,886.2585394730123,111.09407225556178,2025-06-02
T004131,V009,D21,829.3751258746166,328.443259552234,2026-01-27
T004132,V043,D09,61.44748513600022,266.55254213170605,2025-10-19
T004133,V047,D15,1116.672636655202,224.40108440706626,2026-01-31
T004134,V002,D21,530.7992784453169,116.40408605812925,2025-06-06
T004135,V047,D22,771.0154388668027,331.2172658406207,2025-05-04
T004136,V030,D09,897.7765660604501,54.991949163754875,2026-01-27
T004137,V042,D21,231.34798833267985,320.15044461466175,2025-05-06
T004138,V030,D16,772.268284245305,161.36940526023454,2026-02-12
T004139,V038,D13,571.3737668806608,88.20859267133105,2026-02-06
T004140,V004,D23,541.2121035156404,289.4038013521712,2026-02-19
T004141,V044,D28,318.38579826493867,279.67440412873356,2025-05-16
T004142,V021,D26,764.5938550049108,256.3298611405438,2025-03-27
T004143,V003,D28,,340.78071303324106,2025-06-05
T004144,V043,D15,765.4681707627914,154.1854280863324,2025-09-23
T004145,V028,D26,1153.8686007110941,137.01891166767527,2025-09-20
T004146,V006,D27,881.8182296894023,40.64845272072767,2025-12-22
T004147,V012,D19,1010.425723485898,79.93624479561284,2025-08-28
T004148,V047,D24,579.6361673335011,204.98848280171723,2025-03-15
T004149,V015,D29,72.72079519957005,231.1182535119098,2025-12-24
T004150,V006,D27,398.8594714118875,346.7552060313554,2025-07-08
T004151,V014,D25,900.8587761958247,309.7651428805809,2025-01-30
T004152,V034,D25,429.2929298991607,345.6568215217187,2025-05-27
T004153,V050,D30,1104.4568444582235,244.82548539349347,2025-12-29
T004154,V013,D09,492.0191261069388,13.585287239019332,2025-03-12
T004155,V017,D16,1196.4895984992124,306.6438817284066,2025-08-01
T004156,V029,D01,487.3569667717544,62.17020493573554,2025-04-09
T004157,V048,D17,1022.1360215038692,277.4648667159289,2025-02-15
T004158,V031,D25,596.7249762371628,8.21991548339967,2025-12-06
T004159,V008,D09,980.8195350540667,174.7497739150574,2025-07-14
T004160,V021,D18,972.2118712199507,145.59894194173793,2026-01-13
T004161,V024,D08,231.64722555835905,36.53727444338185,2025-01-13
T004162,V048,D19,625.0290673557818,95.46948236415392,2025-07-04
T004163,V048,D24,448.44486850651947,306.5217773979333,2026-01-08
T004164,V007,D03,723.5893188593599,276.92101961417893,2025-11-02
T004165,V041,D20,544.0048164561571,276.04366204524484,2026-02-14
T004166,V016,D10,367.4332893357158,101.11045630059611,2025-03-18
T004167,V027,D16,422.6858489236281,53.762588174498006,2025-02-02
T004168,V002,D22,444.9040987542864,222.46171919648438,2025-02-09
T004169,V046,D04,907.2520902324695,283.4420941586778,2025-08-07
T004170,V018,D06,627.3784383351938,221.63675588705004,2025-09-21
T004171,V001,D24,137.509920748578,58.11096191717641,2025-04-10
T004172,V048,D28,684.3874587423866,23.545970735938287,2025-02-01
T004173,V015,D07,867.489324532909,183.36623939976164,2025-12-04
T004174,V007,D24,845.7073196502969,275.0218438625305,2026-02-01
T004175,V006,D10,856.6501528608771,107.60139835798206,2026-01-26
T004176,V044,D22,1162.9546040369055,215.66775455276843,2025-01-07
T004177,V017,D08,1002.7024160508652,88.02719207127552,2025-10-27
T004178,V042,D15,1170.1162548675404,307.58054243247034,2025-11-22
T004179,V016,D18,673.7309531251597,67.16501753507744,2025-12-15
T004180,V032,D01,521.7890064980522,161.60284919920193,2025-09-21
T004181,V007,D29,1051.0171957039886,259.3282892216455,2025-08-29
T004182,V035,D06,532.3661279436304,328.77435265517676,2025-12-08
T004183,V033,D25,879.9078526138488,247.8696248197182,2025-03-13
T004184,V032,D16,339.8533559970634,144.9052070807757,2025-05-21
T004185,V047,D19,934.2375996618749,112.15066075697395,2025-10-10
T004186,V044,D18,313.79631143824804,104.26399843751692,2025-07-25
T004187,V024,D17,886.4659643036046,46.11128703998943,2025-10-20
T004188,V037,D17,831.9679234268339,213.39916727578273,2025-06-03
T004189,V030,D28,111.75290083507862,284.3422670210081,2026-01-16
T004190,V045,D17,917.0833599974677,84.71572220918347,2025-05-25
T004191,V018,D20,1073.6469448091145,10.706361272410886,2025-07-25
T004192,V005,D19,736.454622077001,72.50973571729182,2025-05-22
T004193,V004,D16,175.37345076269435,8.945975495779376,2025-10-10
T004194,V049,D12,155.85941817996707,187.21050084730982,2025-10-14
T004195,V036,D23,442.15691368287884,89.41462220535927,2026-01-29
T004196,V007,D07,14.718432265423006,91.34338895868332,2025-03-08
T004197,V026,D30,1140.7122643035812,311.07193181514725,2025-12-24
T004198,V044,D11,113.969348388032,338.2748191234746,2025-02-09
T004199,V027,D09,386.60138614684394,147.63146014375542,2025-12-09
T004200,V010,D06,795.3567687500927,279.38455725485943,2025-11-05
T004201,V013,D24,991.2218943130999,199.7183519879238,2025-08-24
T004202,V015,D21,374.56519790056836,152.1276903668662,2025-04-30
T004203,V031,D16,430.49557702619836,120.09757804147257,2025-09-25
T004204,V003,D19,917.1506798569701,258.52053162465427,2025-02-22
T004205,V050,D01,284.41108644225034,81.7529252058788,2025-05-19
T004206,V014,D28,444.1317922935556,27.64318205215726,2025-02-01
T004207,V045,D01,242.97732786390452,328.69910028022815,2025-03-26
T004208,V022,D08,1074.1092038165605,42.26578763571899,2025-04-21
T004209,V041,D05,1035.959244935813,275.54204422465335,2026-01-15
T004210,V023,D17,732.8132168638489,178.78759243207355,2025-08-07
T004211,V015,D19,204.05127915333028,55.53620728177744,2025-04-24
T004212,V022,D01,1005.7420478751425,194.67183522374606,2025-06-30
T004213,V004,D12,1067.6682094481976,187.72871597507168,2025-10-11
T004214,V001,D10,1143.8793750952073,152.18733251789064,2025-06-03
T004215,V030,D08,1141.1612114108211,211.38515600720677,2025-07-21
T004216,V050,D24,394.2833812923196,207.7830067333235,2025-10-04
T004217,V027,D18,810.2398948902365,113.42720041595197,2025-08-01
T004218,V038,D10,724.1681177685059,338.1185563052677,2025-03-01
T004219,V033,D03,1012.7359597811761,30.957140647081406,2025-02-01
T004220,V015,D03,112.09942261339836,39.657889585629945,2025-06-05
T004221,V034,D07,787.6494660665625,279.72881501861434,2025-04-07
T004222,V033,D29,1162.917141780962,227.4534308071696,2025-10-22
T004223,V040,D14,1133.0068632344248,329.3423996439713,2025-01-08
T004224,V032,D26,642.0180273110335,71.10032592127637,2025-10-24
T004225,V006,D30,514.5289908416776,168.8477311334521,2025-08-22
T004226,V007,D24,605.9529492086833,127.92633908691029,2026-02-16
T004227,V019,D07,118.17457407033218,96.93326264445648,2025-06-21
T004228,V025,D14,443.61225150261055,55.708032927326734,2025-10-19
T004229,V012,D17,107.90235913152986,183.1874184454116,2025-07-01
T004230,V038,D21,34.044419995532266,65.89345773442838,2025-03-17
T004231,V036,D27,571.6099410822965,174.7182405657565,2025-04-06
T004232,V003,D06,1155.2766935759078,45.63486427673283,2025-06-25
